Frame Rate:,59.9400599401
Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
124,00:00:02.069,19.567170781893,16.453672839506172,18.867993827160493,23.379845679012345
125,00:00:02.085,20.417489711934156,17.21469135802469,19.519567901234566,24.51820987654321
126,00:00:02.102,20.064022633744855,16.53145061728395,18.879413580246915,24.781203703703703
127,00:00:02.119,20.757088477366253,17.49246913580247,19.187314814814815,25.59148148148148
128,00:00:02.135,20.838487654320986,17.448734567901234,19.149444444444445,25.917283950617286
129,00:00:02.152,21.162705761316875,17.758827160493826,18.929783950617285,26.799506172839507
130,00:00:02.169,21.166430041152264,18.100864197530864,18.742376543209875,26.65604938271605
131,00:00:02.186,21.354362139917697,18.03641975308642,18.82345679012346,27.20320987654321
132,00:00:02.202,21.68781893004115,18.51990740740741,19.209043209876544,27.334506172839507
133,00:00:02.219,21.91006172839506,18.71185185185185,19.164228395061727,27.854104938271604
134,00:00:02.236,21.98380658436214,18.973518518518517,18.993055555555557,27.984845679012345
135,00:00:02.252,22.40969135802469,19.342685185185186,19.600895061728394,28.285493827160494
136,00:00:02.269,21.8579012345679,18.9625,19.55151234567901,27.05969135802469
137,00:00:02.286,21.745421810699586,18.72929012345679,19.426296296296297,27.08067901234568
138,00:00:02.302,23.294979423868313,19.646018518518517,21.178641975308643,29.060277777777777
139,00:00:02.319,23.97364197530864,20.980925925925927,21.310308641975308,29.62969135802469
140,00:00:02.336,23.800339506172843,21.017746913580247,21.33277777777778,29.050493827160494
141,00:00:02.352,23.77574074074074,20.48966049382716,21.637716049382718,29.199845679012345
142,00:00:02.369,24.530833333333334,21.336635802469136,22.113333333333333,30.142530864197532
143,00:00:02.386,25.136975308641976,22.242283950617285,22.700864197530866,30.467777777777776
144,00:00:02.402,25.158765432098765,22.321234567901236,22.97317901234568,30.181882716049383
145,00:00:02.419,25.47116255144033,22.048333333333332,23.742006172839506,30.623148148148147
146,00:00:02.436,24.53510288065844,20.97395061728395,23.147345679012346,29.484012345679012
147,00:00:02.452,24.455781893004115,21.501635802469135,23.15033950617284,28.71537037037037
148,00:00:02.469,24.771502057613166,21.828425925925927,23.56283950617284,28.92324074074074
149,00:00:02.486,25.150864197530865,21.97354938271605,23.864382716049384,29.61466049382716
150,00:00:02.502,26.04525720164609,23.57206790123457,24.47706790123457,30.086635802469136
151,00:00:02.519,25.200298353909464,23.147654320987655,23.909074074074073,28.544166666666666
152,00:00:02.536,24.83462962962963,23.079074074074075,23.262253086419754,28.162561728395062
153,00:00:02.553,24.926512345679015,23.00108024691358,23.255555555555556,28.5229012345679
154,00:00:02.569,24.654495884773663,22.71175925925926,23.15074074074074,28.10098765432099
155,00:00:02.586,24.237808641975306,22.74604938271605,22.755617283950617,27.21175925925926
156,00:00:02.603,23.42545267489712,21.781728395061727,21.99367283950617,26.500956790123457
157,00:00:02.619,24.469156378600825,22.943796296296295,22.693086419753087,27.770586419753087
158,00:00:02.636,24.28159465020576,22.874043209876543,22.49716049382716,27.47358024691358
159,00:00:02.653,23.821491769547325,22.211882716049384,22.1854012345679,27.06719135802469
160,00:00:02.669,23.75405349794239,22.851203703703703,21.798055555555557,26.6129012345679
161,00:00:02.686,23.517757201646088,22.843425925925924,21.287777777777777,26.422067901234566
162,00:00:02.703,22.596203703703704,21.513364197530866,20.68024691358025,25.595
163,00:00:02.719,21.749331275720163,21.176296296296297,19.824814814814815,24.24688271604938
164,00:00:02.736,20.88417695473251,20.005493827160493,19.305802469135802,23.341234567901235
165,00:00:02.753,20.537623456790126,19.782561728395063,18.687685185185185,23.142623456790123
166,00:00:02.769,19.8551646090535,19.06212962962963,18.237098765432098,22.266265432098766
167,00:00:02.786,19.064485596707822,18.46216049382716,17.638024691358023,21.093271604938273
168,00:00:02.803,18.582345679012345,18.211234567901233,17.186728395061728,20.349074074074075
169,00:00:02.819,17.73322016460905,17.12611111111111,16.337777777777777,19.73577160493827
170,00:00:02.836,17.242037037037036,16.909259259259258,15.754722222222222,19.06212962962963
171,00:00:02.853,16.312139917695475,15.6495987654321,15.087006172839507,18.199814814814815
172,00:00:02.870,15.85809670781893,15.149907407407408,14.684351851851853,17.740030864197532
173,00:00:02.886,16.32388888888889,15.77929012345679,14.881450617283951,18.310925925925925
174,00:00:02.903,16.405051440329217,15.960648148148149,14.982839506172839,18.27166666666667
175,00:00:02.920,15.899207818930043,15.24317901234568,14.741141975308642,17.7133024691358
176,00:00:02.936,15.378415637860082,15.087376543209876,14.0725,16.97537037037037
177,00:00:02.953,15.164804526748972,14.534228395061728,13.994506172839506,16.965679012345678
178,00:00:02.970,15.133055555555556,14.72246913580247,13.867407407407407,16.80929012345679
179,00:00:02.986,15.071646090534978,14.586296296296297,13.87496913580247,16.753672839506173
180,00:00:03.003,14.789218106995884,14.252345679012345,13.656234567901235,16.459074074074074
181,00:00:03.020,14.885,14.343425925925926,13.741913580246914,16.56966049382716
182,00:00:03.036,15.232870370370371,14.954567901234569,13.728148148148149,17.015895061728394
183,00:00:03.053,14.699300411522634,14.402808641975309,13.460987654320988,16.234104938271606
184,00:00:03.070,14.683436213991769,14.265432098765432,13.590864197530864,16.194012345679013
185,00:00:03.086,15.185421810699589,14.659413580246914,14.021265432098765,16.875586419753088
186,00:00:03.103,15.568045267489714,15.155555555555555,14.204135802469136,17.344444444444445
187,00:00:03.120,16.0667695473251,15.966604938271605,14.486296296296297,17.747407407407408
188,00:00:03.136,15.966018518518517,15.78070987654321,14.443364197530864,17.67398148148148
189,00:00:03.153,16.71446502057613,16.39898148148148,15.08148148148148,18.66293209876543
190,00:00:03.170,16.85679012345679,16.965462962962963,14.83570987654321,18.769197530864197
191,00:00:03.187,17.753127572016457,18.068456790123456,15.532006172839505,19.65891975308642
192,00:00:03.203,19.082242798353906,20.18712962962963,16.230895061728393,20.828703703703702
193,00:00:03.220,20.825102880658438,21.797901234567902,17.78956790123457,22.88783950617284
194,00:00:03.237,21.83539094650206,23.132654320987655,18.150648148148147,24.22287037037037
195,00:00:03.253,22.075761316872427,23.305802469135802,18.550185185185185,24.371296296296297
196,00:00:03.270,22.271049382716047,22.996141975308642,18.88753086419753,24.929475308641976
197,00:00:03.287,22.990874485596706,23.90648148148148,19.09182098765432,25.97432098765432
198,00:00:03.303,23.92789094650206,25.1425,19.872777777777777,26.768395061728395
199,00:00:03.320,24.015637860082304,25.23891975308642,20.09635802469136,26.711635802469136
200,00:00:03.337,24.20795267489712,25.199197530864197,20.37395061728395,27.05070987654321
201,00:00:03.353,23.76237654320988,24.57108024691358,19.835246913580246,26.8808024691358
202,00:00:03.370,23.162541152263376,24.062654320987654,19.27398148148148,26.15098765432099
203,00:00:03.387,22.574557613168725,23.310864197530865,19.004753086419754,25.408055555555556
204,00:00:03.403,22.009393004115225,21.943703703703704,19.020833333333332,25.06364197530864
205,00:00:03.420,22.148086419753085,22.13138888888889,19.01358024691358,25.29929012345679
206,00:00:03.437,22.006234567901235,21.665154320987654,18.92104938271605,25.4325
207,00:00:03.453,21.364053497942383,21.067932098765432,18.41003086419753,24.614197530864196
208,00:00:03.470,20.340092592592594,19.57601851851852,17.61854938271605,23.82570987654321
209,00:00:03.487,19.604958847736626,18.68962962962963,16.796975308641976,23.328271604938273
210,00:00:03.504,18.90716049382716,18.619907407407407,15.911265432098766,22.19030864197531
211,00:00:03.520,17.46761316872428,16.20259259259259,15.178672839506174,21.021574074074074
212,00:00:03.537,17.595205761316873,16.749228395061728,14.973827160493828,21.06256172839506
213,00:00:03.554,15.726738683127572,14.40324074074074,13.911111111111111,18.865864197530865
214,00:00:03.570,17.73116255144033,17.55648148148148,14.851913580246913,20.785092592592594
215,00:00:03.587,16.099609053497943,14.656203703703703,14.336172839506172,19.30645061728395
216,00:00:03.604,16.748148148148147,16.015895061728394,14.389722222222222,19.838827160493828
217,00:00:03.620,16.401831275720166,15.537623456790124,14.272993827160494,19.394876543209875
218,00:00:03.637,16.044269547325104,14.678364197530865,14.163796296296296,19.290648148148147
219,00:00:03.654,17.97084362139918,17.682314814814816,15.215,21.015216049382715
220,00:00:03.670,15.949927983539096,14.320956790123457,14.463333333333333,19.065493827160495
221,00:00:03.687,17.811111111111114,17.222685185185185,15.337716049382717,20.872932098765432
222,00:00:03.704,17.090524691358024,15.565493827160493,15.444907407407408,20.261172839506173
223,00:00:03.720,18.216296296296296,17.29577160493827,16.107993827160495,21.24512345679012
224,00:00:03.737,18.853405349794237,17.07648148148148,17.072592592592592,22.41114197530864
225,00:00:03.754,22.038662551440325,21.2329012345679,19.33719135802469,25.545895061728395
226,00:00:03.770,23.437818930041157,22.73148148148148,20.920895061728395,26.66108024691358
227,00:00:03.787,24.331399176954733,23.695185185185185,21.788734567901233,27.510277777777777
228,00:00:03.804,24.236944444444443,23.165339506172838,22.514783950617282,27.03070987654321
229,00:00:03.820,38.51159465020576,38.835,36.39746913580247,40.302314814814814
230,00:00:03.837,29.921440329218104,30.1541975308642,28.205864197530865,31.40425925925926
231,00:00:03.854,30.273240740740743,30.69793209876543,28.99688271604938,31.124907407407406
232,00:00:03.871,30.046141975308643,30.08185185185185,29.308641975308642,30.747932098765432
233,00:00:03.887,30.716378600823045,30.967098765432098,29.940586419753085,31.241450617283952
234,00:00:03.904,30.192870370370372,30.175185185185185,29.963425925925925,30.44
235,00:00:03.921,30.05492798353909,29.960462962962964,29.73574074074074,30.46858024691358
236,00:00:03.937,28.581604938271607,27.97277777777778,28.827376543209876,28.94466049382716
237,00:00:03.954,27.80320987654321,27.252253086419753,28.001265432098766,28.156111111111112
238,00:00:03.971,25.920329218106996,25.060833333333335,26.37043209876543,26.329722222222223
239,00:00:03.987,25.191512345679016,24.840432098765433,25.54570987654321,25.188395061728396
240,00:00:04.004,23.87034979423868,23.278240740740742,24.735524691358023,23.597283950617285
241,00:00:04.021,23.642623456790123,23.39185185185185,24.172716049382718,23.363302469135803
242,00:00:04.037,21.2586316872428,20.71645061728395,21.70358024691358,21.355864197530863
243,00:00:04.054,20.018127572016464,20.070216049382715,20.0454012345679,19.938765432098766
244,00:00:04.071,17.464022633744857,16.993117283950617,17.91503086419753,17.48391975308642
245,00:00:04.087,16.664403292181067,17.105617283950618,16.59108024691358,16.296512345679012
246,00:00:04.104,13.705216049382715,13.724938271604938,14.028487654320987,13.362222222222222
247,00:00:04.121,13.730946502057613,14.037037037037036,13.938333333333333,13.21746913580247
248,00:00:04.137,12.330164609053497,13.230586419753086,12.116234567901234,11.643672839506173
249,00:00:04.154,12.146409465020575,11.401388888888889,13.15925925925926,11.87858024691358
250,00:00:04.171,17.986759259259262,22.701234567901235,14.426358024691359,16.832685185185184
251,00:00:04.188,12.708405349794239,13.533765432098765,12.58537037037037,12.00608024691358
252,00:00:04.204,12.088755144032922,12.610833333333334,12.402654320987654,11.252777777777778
253,00:00:04.221,12.12054526748971,12.528641975308641,12.561635802469135,11.271358024691358
254,00:00:04.238,11.954598765432097,12.198858024691358,12.449598765432098,11.215339506172839
255,00:00:04.254,12.43227366255144,13.16824074074074,12.448024691358025,11.680555555555555
256,00:00:04.271,12.424125514403293,12.658611111111112,12.91570987654321,11.698055555555555
257,00:00:04.288,11.602098765432098,12.755524691358024,11.767808641975309,10.282962962962962
258,00:00:04.304,10.877397119341564,11.41925925925926,11.081666666666667,10.131265432098765
259,00:00:04.321,11.06477366255144,11.722932098765432,11.249351851851852,10.222037037037037
260,00:00:04.338,10.6884670781893,11.410154320987655,10.87358024691358,9.781666666666666
261,00:00:04.354,10.356975308641974,10.774907407407408,10.714074074074073,9.581944444444444
262,00:00:04.371,10.97261316872428,11.310524691358024,11.301265432098765,10.306049382716049
263,00:00:04.388,11.05827160493827,11.532222222222222,11.373425925925925,10.269166666666667
264,00:00:04.404,10.586213991769547,11.002654320987654,11.01388888888889,9.742098765432099
265,00:00:04.421,10.38022633744856,10.435555555555556,10.940493827160493,9.76462962962963
266,00:00:04.438,10.175298353909463,10.240679012345678,10.686018518518518,9.599197530864197
267,00:00:04.454,11.91966049382716,12.469691358024692,12.179074074074075,11.110216049382716
268,00:00:04.471,11.298899176954734,11.330802469135802,11.913364197530864,10.65253086419753
269,00:00:04.488,12.687510288065845,13.220740740740741,13.071697530864197,11.770092592592592
270,00:00:04.505,10.342150205761317,10.844382716049383,10.626728395061729,9.555339506172839
271,00:00:04.521,11.276718106995885,12.31679012345679,11.369320987654321,10.144043209876543
272,00:00:04.538,11.074362139917696,11.144074074074075,11.480185185185185,10.598827160493828
273,00:00:04.555,12.056666666666667,12.359104938271605,11.356913580246914,12.453981481481481
274,00:00:04.571,10.165709876543211,9.604382716049383,10.782067901234567,10.11067901234568
275,00:00:04.588,10.17599794238683,9.714691358024691,10.770524691358025,10.042777777777777
276,00:00:04.605,10.342026748971193,9.771851851851851,10.755401234567902,10.498827160493827
277,00:00:04.621,11.379876543209877,11.528271604938272,11.343333333333334,11.268024691358026
278,00:00:04.638,11.190874485596709,10.924938271604939,11.557932098765432,11.089753086419753
279,00:00:04.655,11.656646090534979,10.964135802469135,12.200740740740741,11.805061728395062
280,00:00:04.671,11.694022633744856,10.846018518518518,12.313518518518519,11.922530864197531
281,00:00:04.688,12.962026748971192,12.820123456790123,12.76891975308642,13.297037037037038
282,00:00:04.705,12.099825102880658,11.657561728395061,12.490555555555556,12.151358024691358
283,00:00:04.721,12.781656378600823,12.749320987654322,12.758179012345678,12.837469135802468
284,00:00:04.738,12.688569958847737,12.188580246913581,12.919598765432099,12.957530864197532
285,00:00:04.755,13.055627572016462,12.98929012345679,13.086234567901235,13.091358024691358
286,00:00:04.771,13.140781893004116,12.470123456790123,13.505524691358024,13.446697530864197
287,00:00:04.788,13.422088477366254,12.556481481481482,13.952716049382715,13.757067901234567
288,00:00:04.805,14.045349794238684,13.070864197530865,14.366358024691358,14.698827160493828
289,00:00:04.821,15.095617283950617,14.49462962962963,14.806574074074074,15.985648148148147
290,00:00:04.838,13.790864197530865,13.194691358024691,13.732716049382717,14.445185185185185
291,00:00:04.855,14.088333333333333,13.15611111111111,14.342407407407407,14.766481481481481
292,00:00:04.872,14.195236625514402,13.112808641975308,14.414783950617284,15.058117283950617
293,00:00:04.888,14.059495884773662,13.264259259259259,14.120987654320988,14.79324074074074
294,00:00:04.905,13.424814814814814,12.85108024691358,13.412438271604938,14.010925925925926
295,00:00:04.922,12.83179012345679,12.388240740740741,12.848117283950618,13.259012345679013
296,00:00:04.938,13.145493827160493,12.092345679012345,13.44141975308642,13.902716049382716
297,00:00:04.955,13.42477366255144,12.64858024691358,13.58033950617284,14.045401234567901
298,00:00:04.972,13.39335390946502,12.415771604938271,13.87570987654321,13.88858024691358
299,00:00:04.988,13.404454732510288,12.131512345679011,14.126944444444444,13.954907407407408
300,00:00:05.005,13.549125514403292,12.466913580246914,14.155524691358025,14.024938271604938
301,00:00:05.022,13.981100823045267,12.930895061728394,14.352901234567902,14.659506172839507
302,00:00:05.038,13.21466049382716,11.585833333333333,14.058796296296297,13.999351851851852
303,00:00:05.055,13.520185185185184,12.084444444444445,14.335061728395061,14.14104938271605
304,00:00:05.072,13.680226337448559,11.966635802469137,14.61962962962963,14.454413580246914
305,00:00:05.088,14.306862139917696,13.2375,14.8270987654321,14.855987654320987
306,00:00:05.105,14.012098765432098,12.398302469135803,14.852253086419752,14.78574074074074
307,00:00:05.122,13.896316872427983,12.277623456790124,14.784938271604938,14.626388888888888
308,00:00:05.138,14.336635802469138,13.108672839506173,14.818858024691359,15.082376543209877
309,00:00:05.155,14.298683127572017,12.723024691358024,14.993117283950617,15.179907407407407
310,00:00:05.172,14.15340534979424,12.72253086419753,14.75820987654321,14.979475308641975
311,00:00:05.189,14.459444444444445,13.257314814814816,14.916172839506173,15.204845679012346
312,00:00:05.205,14.28482510288066,12.960432098765432,14.656172839506173,15.23787037037037
313,00:00:05.222,14.791018518518518,13.41179012345679,15.107592592592592,15.853672839506173
314,00:00:05.239,14.643631687242797,13.52320987654321,14.949290123456791,15.458395061728394
315,00:00:05.255,14.780051440329217,13.60216049382716,15.215432098765431,15.522561728395061
316,00:00:05.272,15.174619341563785,13.777808641975309,15.543888888888889,16.20216049382716
317,00:00:05.289,15.980946502057613,14.486697530864198,16.3458024691358,17.11033950617284
318,00:00:05.305,15.835925925925926,13.872746913580247,16.54179012345679,17.09324074074074
319,00:00:05.322,16.030545267489714,14.223179012345678,16.561141975308644,17.307314814814816
320,00:00:05.339,16.005895061728395,13.639475308641975,16.822345679012347,17.555864197530862
321,00:00:05.355,16.2769341563786,14.490648148148148,16.821851851851854,17.518302469135804
322,00:00:05.372,16.726831275720166,15.306172839506173,17.079413580246914,17.794907407407408
323,00:00:05.389,19.008158436213993,16.625833333333333,19.14817901234568,21.250462962962963
324,00:00:05.405,16.910370370370373,14.150555555555556,18.03638888888889,18.544166666666666
325,00:00:05.422,17.861810699588478,15.129969135802469,19.1070987654321,19.348364197530863
326,00:00:05.439,17.878436213991773,14.780833333333334,19.412685185185186,19.44179012345679
327,00:00:05.455,20.095092592592593,17.093827160493827,21.900493827160492,21.290956790123456
328,00:00:05.472,22.604681069958847,19.40688271604938,24.703518518518518,23.703641975308642
329,00:00:05.489,23.63139917695473,20.746666666666666,25.586944444444445,24.560586419753086
330,00:00:05.506,23.99908436213992,20.98216049382716,26.147037037037038,24.868055555555557
331,00:00:05.522,24.968734567901237,22.110432098765433,27.15354938271605,25.642222222222223
332,00:00:05.539,25.19611111111111,22.318148148148147,27.19506172839506,26.075123456790124
333,00:00:05.556,25.408847736625514,22.975586419753085,27.207654320987654,26.043302469135803
334,00:00:05.572,24.801296296296297,21.89820987654321,26.92101851851852,25.584660493827162
335,00:00:05.589,24.823590534979427,21.776913580246912,26.93611111111111,25.757746913580245
336,00:00:05.606,25.679372427983537,22.597006172839507,27.61598765432099,26.825123456790124
337,00:00:05.622,25.494567901234564,22.142283950617283,27.68780864197531,26.65361111111111
338,00:00:05.639,25.99114197530864,22.84858024691358,28.076574074074074,27.04827160493827
339,00:00:05.656,24.854104938271604,21.00780864197531,27.386265432098764,26.168240740740742
340,00:00:05.672,25.224465020576133,21.30858024691358,27.706913580246912,26.657901234567902
341,00:00:05.689,24.70982510288066,20.344074074074076,27.58033950617284,26.205061728395062
342,00:00:05.706,24.045699588477365,19.13962962962963,27.20601851851852,25.79145061728395
343,00:00:05.722,24.154382716049383,19.802283950617284,27.125802469135802,25.53506172839506
344,00:00:05.739,24.870421810699586,20.387345679012345,27.904104938271605,26.319814814814816
345,00:00:05.756,24.517808641975307,20.546574074074073,27.06969135802469,25.93716049382716
346,00:00:05.772,23.82924897119342,20.223364197530863,26.641913580246914,24.62246913580247
347,00:00:05.789,24.236718106995884,20.98391975308642,27.136296296296297,24.58993827160494
348,00:00:05.806,24.183631687242798,20.795154320987653,27.511388888888888,24.244351851851853
349,00:00:05.822,24.904444444444447,22.00327160493827,27.81395061728395,24.89611111111111
350,00:00:05.839,24.818117283950617,21.464135802469137,27.606574074074075,25.38364197530864
351,00:00:05.856,25.52314814814815,22.556574074074074,28.20608024691358,25.80679012345679
352,00:00:05.873,26.374094650205762,22.995462962962964,29.543765432098766,26.583055555555557
